Cycle: 5  NKG2A  32 nM_X	Cycle: 5  NKG2A  32 nM_Y	Fitted Cycle: 5  NKG2A  32 nM_X	Fitted Cycle: 5  NKG2A  32 nM_Y	Cycle: 6  NKG2A  16 nM_X	Cycle: 6  NKG2A  16 nM_Y	Fitted Cycle: 6  NKG2A  16 nM_X	Fitted Cycle: 6  NKG2A  16 nM_Y	Cycle: 7  NKG2A  8 nM_X	Cycle: 7  NKG2A  8 nM_Y	Fitted Cycle: 7  NKG2A  8 nM_X	Fitted Cycle: 7  NKG2A  8 nM_Y	Cycle: 8  NKG2A  4 nM_X	Cycle: 8  NKG2A  4 nM_Y	Fitted Cycle: 8  NKG2A  4 nM_X	Fitted Cycle: 8  NKG2A  4 nM_Y	Cycle: 9  NKG2A  2 nM_X	Cycle: 9  NKG2A  2 nM_Y	Fitted Cycle: 9  NKG2A  2 nM_X	Fitted Cycle: 9  NKG2A  2 nM_Y	Cycle: 10  NKG2A  8 nM_X	Cycle: 10  NKG2A  8 nM_Y	Fitted Cycle: 10  NKG2A  8 nM_X	Fitted Cycle: 10  NKG2A  8 nM_Y
-49.66	-0.0708415	-49.66	0	-49.66	3.6214e-3	-49.66	0	-49.66	-0.0187175	-49.66	0	-49.66	8.50421e-3	-49.66	0	-49.66	0.0125325	-49.66	0	-49.66	5.08624e-3	-49.66	0
-49.56	-0.0819089	-49.56	0	-49.56	-1.58662e-3	-49.56	0	-49.56	-0.0239255	-49.56	0	-49.56	-6.10232e-4	-49.56	0	-49.56	3.41827e-3	-49.56	0	-49.56	-4.76062e-3	-49.56	0
-49.46	-0.0771078	-49.46	0	-49.46	9.07388e-3	-49.46	0	-49.46	-0.013265	-49.46	0	-49.46	-1.6683e-3	-49.46	0	-49.46	0.0121256	-49.46	0	-49.46	-7.0394e-3	-49.46	0
-49.36	-0.0767009	-49.36	0	-49.36	7.52759e-3	-49.36	0	-49.36	-0.0148113	-49.36	0	-49.36	0.0104573	-49.36	0	-49.36	0.0164387	-49.36	0	-49.36	-6.63257e-3	-49.36	0
-49.26	-0.0825602	-49.26	0	-49.26	7.52765e-3	-49.26	0	-49.26	-0.0148112	-49.26	0	-49.26	4.59796e-3	-49.26	0	-49.26	0.0125325	-49.26	0	-49.26	-2.72626e-3	-49.26	0
-49.16	-0.0851644	-49.16	0	-49.16	4.92349e-3	-49.16	0	-49.16	-7.64975e-3	-49.16	0	-49.16	5.90006e-3	-49.16	0	-49.16	0.0177409	-49.16	0	-49.16	-5.33041e-3	-49.16	0
-49.06	-0.0910237	-49.06	0	-49.06	8.82977e-3	-49.06	0	-49.06	-0.0232747	-49.06	0	-49.06	1.99378e-3	-49.06	0	-49.06	0.0138347	-49.06	0	-49.06	-1.42419e-3	-49.06	0
-48.96	-0.0890706	-48.96	0	-48.96	6.1442e-3	-48.96	0	-48.96	-0.011556	-48.96	0	-48.96	-1.91244e-3	-48.96	0	-48.96	9.92838e-3	-48.96	0	-48.96	5.28961e-4	-48.96	0
-48.86	-0.0875243	-48.86	0	-48.86	6.10501e-4	-48.86	0	-48.86	-0.0146483	-48.86	0	-48.86	9.39941e-3	-48.86	0	-48.86	0.0114748	-48.86	0	-48.86	2.0752e-3	-48.86	0
-48.76	-0.0838623	-48.76	0	-48.76	3.66211e-4	-48.76	0	-48.76	-0.0180664	-48.76	0	-48.76	9.15527e-3	-48.76	0	-48.76	0.0209961	-48.76	0	-48.76	1.83105e-3	-48.76	0
-48.66	-0.0877686	-48.66	0	-48.66	-5.49316e-3	-48.66	0	-48.66	-0.0219727	-48.66	0	-48.66	3.2959e-3	-48.66	0	-48.66	0.0151367	-48.66	0	-48.66	-4.02832e-3	-48.66	0
-48.56	-0.0903727	-48.56	0	-48.56	-2.23795e-3	-48.56	0	-48.56	-0.0148112	-48.56	0	-48.56	6.55103e-3	-48.56	0	-48.56	0.0144857	-48.56	0	-48.56	8.99243e-3	-48.56	0
-48.46	-0.0884196	-48.46	0	-48.46	5.57452e-3	-48.46	0	-48.46	-0.0167643	-48.46	0	-48.46	4.59796e-3	-48.46	0	-48.46	0.0105794	-48.46	0	-48.46	0.0109456	-48.46	0
-48.36	-0.0740967	-48.36	0	-48.36	4.2724e-3	-48.36	0	-48.36	-0.0180665	-48.36	0	-48.36	0.0130615	-48.36	0	-48.36	0.0112304	-48.36	0	-48.36	0.0115967	-48.36	0
-48.26	-0.0890706	-48.26	0	-48.26	-9.35882e-4	-48.26	0	-48.26	-0.0232747	-48.26	0	-48.26	0.0117594	-48.26	0	-48.26	4.069e-3	-48.26	0	-48.26	4.43521e-3	-48.26	0
-48.16	-0.0923259	-48.16	0	-48.16	-4.1911e-3	-48.16	0	-48.16	-0.02653	-48.16	0	-48.16	9.72492e-3	-48.16	0	-48.16	0.0164388	-48.16	0	-48.16	7.03937e-3	-48.16	0
-48.06	-0.0936282	-48.06	0	-48.06	-5.4934e-3	-48.06	0	-48.06	-0.0278323	-48.06	0	-48.06	0.0111083	-48.06	0	-48.06	0.0112302	-48.06	0	-48.06	1.83097e-3	-48.06	0
-47.96	-0.0975342	-47.96	0	-47.96	-9.39941e-3	-47.96	0	-47.96	-0.0356445	-47.96	0	-47.96	7.20215e-3	-47.96	0	-47.96	1.46484e-3	-47.96	0	-47.96	-7.93457e-3	-47.96	0
-47.86	-0.0981851	-47.86	0	-47.86	-0.0100504	-47.86	0	-47.86	-0.0382486	-47.86	0	-47.86	6.55109e-3	-47.86	0	-47.86	4.72015e-3	-47.86	0	-47.86	5.08624e-3	-47.86	0
-47.76	-0.100789	-47.76	0	-47.76	-2.88901e-3	-47.76	0	-47.76	-0.0349935	-47.76	0	-47.76	0.0137126	-47.76	0	-47.76	3.33658e-3	-47.76	0	-47.76	8.34146e-3	-47.76	0
-47.66	-0.0862224	-47.66	0	-47.66	-0.0117595	-47.66	0	-47.66	-0.0340983	-47.66	0	-47.66	0.0146077	-47.66	0	-47.66	1.05792e-3	-47.66	0	-47.66	9.23663e-3	-47.66	0
-47.56	-0.0916749	-47.56	0	-47.56	-3.54016e-3	-47.56	0	-47.56	-0.025879	-47.56	0	-47.56	0.0130615	-47.56	0	-47.56	0.0151366	-47.56	0	-47.56	7.69043e-3	-47.56	0
-47.46	-0.09493	-47.46	0	-47.46	-6.79526e-3	-47.46	0	-47.46	-0.0330404	-47.46	0	-47.46	0.0195719	-47.46	0	-47.46	0.0118815	-47.46	0	-47.46	4.43521e-3	-47.46	0
-47.36	-0.0871174	-47.36	0	-47.36	-0.0224202	-47.36	0	-47.36	-0.0408528	-47.36	0	-47.36	0.0137125	-47.36	0	-47.36	6.02221e-3	-47.36	0	-47.36	0.0102946	-47.36	0
-47.26	-0.0877686	-47.26	0	-47.26	-0.0152588	-47.26	0	-47.26	-0.0317383	-47.26	0	-47.26	0.0111084	-47.26	0	-47.26	0.0151367	-47.26	0	-47.26	7.69043e-3	-47.26	0
-47.16	-0.0871175	-47.16	0	-47.16	-8.74838e-3	-47.16	0	-47.16	-0.0454915	-47.16	0	-47.16	0.0137126	-47.16	0	-47.16	0.0177409	-47.16	0	-47.16	0.0142008	-47.16	0
-47.06	-0.0884194	-47.06	0	-47.06	-0.0100502	-47.06	0	-47.06	-0.0538735	-47.06	0	-47.06	0.0163168	-47.06	0	-47.06	0.0105796	-47.06	0	-47.06	0.0128989	-47.06	0
-46.96	-0.0851644	-46.96	0	-46.96	-0.0107015	-46.96	0	-46.96	-0.0506185	-46.96	0	-46.96	0.0195719	-46.96	0	-46.96	9.92838e-3	-46.96	0	-46.96	0.016154	-46.96	0
-46.86	-0.0884194	-46.86	0	-46.86	-0.0198159	-46.86	0	-46.86	-0.0538735	-46.86	0	-46.86	0.0124106	-46.86	0	-46.86	8.13991e-4	-46.86	0	-46.86	8.99261e-3	-46.86	0
-46.76	-0.0760498	-46.76	0	-46.76	-0.0218506	-46.76	0	-46.76	-0.0415039	-46.76	0	-46.76	9.15527e-3	-46.76	0	-46.76	3.41797e-3	-46.76	0	-46.76	0.0155029	-46.76	0
-46.66	-0.0767822	-46.66	0	-46.66	-0.0250244	-46.66	0	-46.66	-0.0415039	-46.66	0	-46.66	0.0228271	-46.66	0	-46.66	3.41797e-3	-46.66	0	-46.66	0.0194092	-46.66	0
-46.56	-0.0838622	-46.56	0	-46.56	-0.0250243	-46.56	0	-46.56	-0.0473632	-46.56	0	-46.56	0.0189209	-46.56	0	-46.56	-2.44132e-3	-46.56	0	-46.56	5.00488e-3	-46.56	0
-46.46	-0.0812581	-46.46	0	-46.46	-0.0224203	-46.46	0	-46.46	-0.0447591	-46.46	0	-46.46	0.0156657	-46.46	0	-46.46	6.02213e-3	-46.46	0	-46.46	0.0102946	-46.46	0
-46.36	-0.0812581	-46.36	0	-46.36	-0.018514	-46.36	0	-46.36	-0.0447591	-46.36	0	-46.36	0.0195718	-46.36	0	-46.36	4.069e-3	-46.36	0	-46.36	0.0142007	-46.36	0
-46.26	-0.0845134	-46.26	0	-46.26	-0.0198161	-46.26	0	-46.26	-0.0480143	-46.26	0	-46.26	0.0280355	-46.26	0	-46.26	6.67317e-3	-46.26	0	-46.26	0.0226644	-46.26	0
-46.16	-0.0838623	-46.16	0	-46.16	-0.0250244	-46.16	0	-46.16	-0.0473633	-46.16	0	-46.16	0.0228271	-46.16	0	-46.16	7.32422e-3	-46.16	0	-46.16	0.0174561	-46.16	0
-46.06	-0.0838623	-46.06	0	-46.06	-0.0250244	-46.06	0	-46.06	-0.0375977	-46.06	0	-46.06	0.0189209	-46.06	0	-46.06	0.0131836	-46.06	0	-46.06	0.0174561	-46.06	0
-45.96	-0.0760498	-45.96	0	-45.96	-0.0289307	-45.96	0	-45.96	-0.0415039	-45.96	0	-45.96	0.0130615	-45.96	0	-45.96	7.32422e-3	-45.96	0	-45.96	0.0135498	-45.96	0
-45.86	-0.0871173	-45.86	0	-45.86	-0.0302326	-45.86	0	-45.86	-0.0623371	-45.86	0	-45.86	7.8533e-3	-45.86	0	-45.86	-1.7902e-3	-45.86	0	-45.86	2.48221e-3	-45.86	0
-45.76	-0.0890706	-45.76	0	-45.76	-0.0321859	-45.76	0	-45.76	-0.0506185	-45.76	0	-45.76	0.0215251	-45.76	0	-45.76	-5.69662e-3	-45.76	0	-45.76	0.0142008	-45.76	0
-45.66	-0.0907796	-45.66	0	-45.66	-0.0338949	-45.66	0	-45.66	-0.0464681	-45.66	0	-45.66	0.0210368	-45.66	0	-45.66	-1.54623e-3	-45.66	0	-45.66	0.0183512	-45.66	0
-45.56	-0.0845135	-45.56	0	-45.56	-0.0276287	-45.56	0	-45.56	-0.0441082	-45.56	0	-45.56	0.0202229	-45.56	0	-45.56	8.13648e-4	-45.56	0	-45.56	0.0246174	-45.56	0
-45.46	-0.0864665	-45.46	0	-45.46	-0.0198161	-45.46	0	-45.46	-0.0519206	-45.46	0	-45.46	0.0280355	-45.46	0	-45.46	-6.9987e-3	-45.46	0	-45.46	0.0187581	-45.46	0
-45.36	-0.0845134	-45.36	0	-45.36	-0.0217692	-45.36	0	-45.36	-0.0499675	-45.36	0	-45.36	0.0260824	-45.36	0	-45.36	4.72005e-3	-45.36	0	-45.36	0.0246175	-45.36	0
-45.26	-0.0845134	-45.26	0	-45.26	-0.0276286	-45.26	0	-45.26	-0.0499675	-45.26	0	-45.26	0.0299886	-45.26	0	-45.26	4.72005e-3	-45.26	0	-45.26	0.0207113	-45.26	0
-45.16	-0.0832113	-45.16	0	-45.16	-0.0263265	-45.16	0	-45.16	-0.0486654	-45.16	0	-45.16	0.0312907	-45.16	0	-45.16	6.02213e-3	-45.16	0	-45.16	0.016154	-45.16	0
-45.06	-0.0858154	-45.06	0	-45.06	-0.0289306	-45.06	0	-45.06	-0.0395507	-45.06	0	-45.06	0.0325928	-45.06	0	-45.06	2.68559e-3	-45.06	0	-45.06	0.0174561	-45.06	0
-44.96	-0.0923259	-44.96	0	-44.96	-0.0354411	-44.96	0	-44.96	-0.0460612	-44.96	0	-44.96	0.0280355	-44.96	0	-44.96	-5.04558e-3	-44.96	0	-44.96	0.0128988	-44.96	0
-44.86	-0.0929769	-44.86	0	-44.86	-0.0360921	-44.86	0	-44.86	-0.0467122	-44.86	0	-44.86	0.0215251	-44.86	0	-44.86	-5.69662e-3	-44.86	0	-44.86	6.38834e-3	-44.86	0
-44.76	-0.0929769	-44.76	0	-44.76	-0.0360921	-44.76	0	-44.76	-0.0467122	-44.76	0	-44.76	0.0215251	-44.76	0	-44.76	1.6275e-4	-44.76	0	-44.76	6.38834e-3	-44.76	0
-44.66	-0.09493	-44.66	0	-44.66	-0.034139	-44.66	0	-44.66	-0.0447591	-44.66	0	-44.66	0.0234782	-44.66	0	-44.66	-0.0135091	-44.66	0	-44.66	8.34146e-3	-44.66	0
-44.56	-0.0994873	-44.56	0	-44.56	-0.0328369	-44.56	0	-44.56	-0.043457	-44.56	0	-44.56	0.0306396	-44.56	0	-44.56	-6.34766e-3	-44.56	0	-44.56	9.64355e-3	-44.56	0
-44.46	-0.0994873	-44.46	0	-44.46	-0.0328369	-44.46	0	-44.46	-0.043457	-44.46	0	-44.46	0.0247803	-44.46	0	-44.46	-0.012207	-44.46	0	-44.46	0.0155029	-44.46	0
-44.36	-0.100789	-44.36	0	-44.36	-0.0380453	-44.36	0	-44.36	-0.0447592	-44.36	0	-44.36	0.0195719	-44.36	0	-44.36	-0.0135092	-44.36	0	-44.36	8.34139e-3	-44.36	0
-44.26	-0.100789	-44.26	0	-44.26	-0.0439046	-44.26	0	-44.26	-0.0486654	-44.26	0	-44.26	0.0234782	-44.26	0	-44.26	-0.0135091	-44.26	0	-44.26	8.34146e-3	-44.26	0
-44.16	-0.104045	-44.16	0	-44.16	-0.0471598	-44.16	0	-44.16	-0.05778	-44.16	0	-44.16	0.0104574	-44.16	0	-44.16	-0.0167643	-44.16	0	-44.16	5.08626e-3	-44.16	0
-44.06	-0.100952	-44.06	0	-44.06	-0.0323485	-44.06	0	-44.06	-0.0585936	-44.06	0	-44.06	0.0233154	-44.06	0	-44.06	-0.0136717	-44.06	0	-44.06	0.0179443	-44.06	0
-43.96	-0.0864665	-43.96	0	-43.96	-0.0315348	-43.96	0	-43.96	-0.0597331	-43.96	0	-43.96	0.0280355	-43.96	0	-43.96	-8.95183e-3	-43.96	0	-43.96	0.0187581	-43.96	0
-43.86	-0.0851643	-43.86	0	-43.86	-0.036092	-43.86	0	-43.86	-0.0584309	-43.86	0	-43.86	0.0254313	-43.86	0	-43.86	-7.64966e-3	-43.86	0	-43.86	0.0142008	-43.86	0
-43.76	-0.0858154	-43.76	0	-43.76	-0.0328369	-43.76	0	-43.76	-0.0551758	-43.76	0	-43.76	0.0228271	-43.76	0	-43.76	1.46484e-3	-43.76	0	-43.76	0.0174561	-43.76	0
-43.66	-0.0929769	-43.66	0	-43.66	-0.034139	-43.66	0	-43.66	-0.0564779	-43.66	0	-43.66	0.0215251	-43.66	0	-43.66	-0.0154622	-43.66	0	-43.66	0.016154	-43.66	0
-43.56	-0.0929767	-43.56	0	-43.56	-0.0341388	-43.56	0	-43.56	-0.0611164	-43.56	0	-43.56	0.0215251	-43.56	0	-43.56	-0.0154621	-43.56	0	-43.56	0.016154	-43.56	0
-43.46	-0.0884196	-43.46	0	-43.46	-0.0237223	-43.46	0	-43.46	-0.0636393	-43.46	0	-43.46	0.0221761	-43.46	0	-43.46	-5.04558e-3	-43.46	0	-43.46	0.0160726	-43.46	0
-43.36	-0.0871174	-43.36	0	-43.36	-0.0282795	-43.36	0	-43.36	-0.0623371	-43.36	0	-43.36	0.0176188	-43.36	0	-43.36	-9.60276e-3	-43.36	0	-43.36	0.0200602	-43.36	0
-43.26	-0.0832113	-43.26	0	-43.26	-0.0243734	-43.26	0	-43.26	-0.058431	-43.26	0	-43.26	0.0215251	-43.26	0	-43.26	-9.60287e-3	-43.26	0	-43.26	0.0239665	-43.26	0
-43.16	-0.0871175	-43.16	0	-43.16	-0.0282796	-43.16	0	-43.16	-0.0623372	-43.16	0	-43.16	0.0273844	-43.16	0	-43.16	-0.0193685	-43.16	0	-43.16	0.0102946	-43.16	0
-43.06	-0.0897217	-43.06	0	-43.06	-0.0269776	-43.06	0	-43.06	-0.0610352	-43.06	0	-43.06	0.0286865	-43.06	0	-43.06	-0.0180665	-43.06	0	-43.06	0.0115967	-43.06	0
-42.96	-0.0968831	-42.96	0	-42.96	-0.0282796	-42.96	0	-42.96	-0.0662435	-42.96	0	-42.96	0.0234782	-42.96	0	-42.96	-0.0232747	-42.96	0	-42.96	0.0200602	-42.96	0
-42.86	-0.095581	-42.86	0	-42.86	-0.0269775	-42.86	0	-42.86	-0.0610351	-42.86	0	-42.86	0.0189209	-42.86	0	-42.86	-0.027832	-42.86	0	-42.86	0.017456	-42.86	0
-42.76	-0.088501	-42.76	0	-42.76	-0.0296631	-42.76	0	-42.76	-0.0688477	-42.76	0	-42.76	0.020874	-42.76	0	-42.76	-0.0258789	-42.76	0	-42.76	0.0135498	-42.76	0
-42.66	-0.0975342	-42.66	0	-42.66	-0.0386963	-42.66	0	-42.66	-0.0708008	-42.66	0	-42.66	0.0286865	-42.66	0	-42.66	-0.027832	-42.66	0	-42.66	0.0115967	-42.66	0
-42.56	-0.0988362	-42.56	0	-42.56	-0.0302327	-42.56	0	-42.56	-0.0623372	-42.56	0	-42.56	0.0273844	-42.56	0	-42.56	-0.0232747	-42.56	0	-42.56	6.38834e-3	-42.56	0
-42.46	-0.0975342	-42.46	0	-42.46	-0.0289307	-42.46	0	-42.46	-0.0610352	-42.46	0	-42.46	0.0286865	-42.46	0	-42.46	-0.027832	-42.46	0	-42.46	1.83105e-3	-42.46	0
-42.36	-0.0988364	-42.36	0	-42.36	-0.0341392	-42.36	0	-42.36	-0.0623374	-42.36	0	-42.36	0.0325113	-42.36	0	-42.36	-0.0291343	-42.36	0	-42.36	0.0122476	-42.36	0
-42.26	-0.104696	-42.26	0	-42.26	-0.0419515	-42.26	0	-42.26	-0.0681966	-42.26	0	-42.26	0.0234782	-42.26	0	-42.26	-0.0310872	-42.26	0	-42.26	6.38834e-3	-42.26	0
-42.16	-0.1038	-42.16	0	-42.16	-0.0351969	-42.16	0	-42.16	-0.0673014	-42.16	0	-42.16	0.0302327	-42.16	0	-42.16	-0.0289714	-42.16	0	-42.16	7.28352e-3	-42.16	0
-42.06	-0.107951	-42.06	0	-42.06	-0.0393473	-42.06	0	-42.06	-0.0714518	-42.06	0	-42.06	0.0260824	-42.06	0	-42.06	-0.0304362	-42.06	0	-42.06	0.0128988	-42.06	0
-41.96	-0.107951	-41.96	0	-41.96	-0.0432536	-41.96	0	-41.96	-0.0714518	-41.96	0	-41.96	0.0221761	-41.96	0	-41.96	-0.0304362	-41.96	0	-41.96	8.99251e-3	-41.96	0
-41.86	-0.107951	-41.86	0	-41.86	-0.0491129	-41.86	0	-41.86	-0.075358	-41.86	0	-41.86	0.0163167	-41.86	0	-41.86	-0.0304362	-41.86	0	-41.86	3.13313e-3	-41.86	0
-41.76	-0.102743	-41.76	0	-41.76	-0.0478109	-41.76	0	-41.76	-0.0799154	-41.76	0	-41.76	0.0137126	-41.76	0	-41.76	-0.0291341	-41.76	0	-41.76	4.43521e-3	-41.76	0
-41.66	-0.0994873	-41.66	0	-41.66	-0.050415	-41.66	0	-41.66	-0.0786133	-41.66	0	-41.66	9.15527e-3	-41.66	0	-41.66	-0.027832	-41.66	0	-41.66	1.83105e-3	-41.66	0
-41.56	-0.102743	-41.56	0	-41.56	-0.0536703	-41.56	0	-41.56	-0.0760092	-41.56	0	-41.56	0.0117594	-41.56	0	-41.56	-0.0252279	-41.56	0	-41.56	-0.0111898	-41.56	0
-41.46	-0.104696	-41.46	0	-41.46	-0.0556234	-41.46	0	-41.46	-0.0779622	-41.46	0	-41.46	9.80631e-3	-41.46	0	-41.46	-0.0310872	-41.46	0	-41.46	-3.37729e-3	-41.46	0
-41.36	-0.104696	-41.36	0	-41.36	-0.0556233	-41.36	0	-41.36	-0.0779621	-41.36	0	-41.36	9.80631e-3	-41.36	0	-41.36	-0.0369465	-41.36	0	-41.36	-3.37729e-3	-41.36	0
-41.26	-0.102091	-41.26	0	-41.26	-0.0432536	-41.26	0	-41.26	-0.0753581	-41.26	0	-41.26	0.0241292	-41.26	0	-41.26	-0.0343425	-41.26	0	-41.26	-4.67937e-3	-41.26	0
-41.16	-0.0981852	-41.16	0	-41.16	-0.0393473	-41.16	0	-41.16	-0.0616862	-41.16	0	-41.16	0.0241292	-41.16	0	-41.16	-0.0304362	-41.16	0	-41.16	3.13313e-3	-41.16	0
-41.06	-0.0903726	-41.06	0	-41.06	-0.0452066	-41.06	0	-41.06	-0.0636392	-41.06	0	-41.06	0.0163168	-41.06	0	-41.06	-0.0323892	-41.06	0	-41.06	1.18008e-3	-41.06	0
-40.96	-0.0884196	-40.96	0	-40.96	-0.049113	-40.96	0	-40.96	-0.0616862	-40.96	0	-40.96	0.0182699	-40.96	0	-40.96	-0.0304362	-40.96	0	-40.96	3.13313e-3	-40.96	0
-40.86	-0.0981852	-40.86	0	-40.86	-0.0491129	-40.86	0	-40.86	-0.0558268	-40.86	0	-40.86	0.0143636	-40.86	0	-40.86	-0.0343424	-40.86	0	-40.86	-0.0105387	-40.86	0
-40.76	-0.096639	-40.76	0	-40.76	-0.0475667	-40.76	0	-40.76	-0.06014	-40.76	0	-40.76	0.0100504	-40.76	0	-40.76	-0.0386556	-40.76	0	-40.76	-0.0148519	-40.76	0
-40.66	-0.094279	-40.66	0	-40.66	-0.049113	-40.66	0	-40.66	-0.05778	-40.66	0	-40.66	0.0124105	-40.66	0	-40.66	-0.0362956	-40.66	0	-40.66	-2.72624e-3	-40.66	0
-40.56	-0.094279	-40.56	0	-40.56	-0.0549723	-40.56	0	-40.56	-0.05778	-40.56	0	-40.56	0.0124105	-40.56	0	-40.56	-0.0362956	-40.56	0	-40.56	-2.72624e-3	-40.56	0
-40.46	-0.094279	-40.46	0	-40.46	-0.0549723	-40.46	0	-40.46	-0.0480143	-40.46	0	-40.46	8.50423e-3	-40.46	0	-40.46	-0.0362956	-40.46	0	-40.46	-2.72624e-3	-40.46	0
-40.36	-0.0910238	-40.36	0	-40.36	-0.0517171	-40.36	0	-40.36	-0.0486654	-40.36	0	-40.36	5.90006e-3	-40.36	0	-40.36	-0.0369466	-40.36	0	-40.36	-4.10971e-3	-40.36	0
-40.26	-0.0910238	-40.26	0	-40.26	-0.0517171	-40.26	0	-40.26	-0.0545247	-40.26	0	-40.26	5.90006e-3	-40.26	0	-40.26	-0.0330404	-40.26	0	-40.26	-0.0111898	-40.26	0
-40.16	-0.0910238	-40.16	0	-40.16	-0.0517171	-40.16	0	-40.16	-0.0545247	-40.16	0	-40.16	5.90006e-3	-40.16	0	-40.16	-0.0330404	-40.16	0	-40.16	-0.0111898	-40.16	0
-40.06	-0.076701	-40.06	0	-40.06	-0.04716	-40.06	0	-40.06	-0.0499676	-40.06	0	-40.06	0.0104572	-40.06	0	-40.06	-0.0284832	-40.06	0	-40.06	-6.63261e-3	-40.06	0
-39.96	-0.0877686	-39.96	0	-39.96	-0.0484619	-39.96	0	-39.96	-0.0512695	-39.96	0	-39.96	5.24902e-3	-39.96	0	-39.96	-0.0297852	-39.96	0	-39.96	-0.0118408	-39.96	0
-39.86	-0.0864664	-39.86	0	-39.86	-0.0471598	-39.86	0	-39.86	-0.0538737	-39.86	0	-39.86	6.91682e-4	-39.86	0	-39.86	-0.028483	-39.86	0	-39.86	-0.0163982	-39.86	0
-39.76	-0.0747477	-39.76	0	-39.76	-0.0452067	-39.76	0	-39.76	-0.0480143	-39.76	0	-39.76	2.64485e-3	-39.76	0	-39.76	-0.0304362	-39.76	0	-39.76	-0.014445	-39.76	0
-39.66	-0.078654	-39.66	0	-39.66	-0.049113	-39.66	0	-39.66	-0.0519206	-39.66	0	-39.66	-1.2614e-3	-39.66	0	-39.66	-0.0402018	-39.66	0	-39.66	-0.0183512	-39.66	0
-39.56	-0.0884195	-39.56	0	-39.56	-0.0491128	-39.56	0	-39.56	-0.0519205	-39.56	0	-39.56	-1.2614e-3	-39.56	0	-39.56	-0.0402017	-39.56	0	-39.56	-0.0183512	-39.56	0
-39.46	-0.0753988	-39.46	0	-39.46	-0.0458578	-39.46	0	-39.46	-0.0486654	-39.46	0	-39.46	1.99381e-3	-39.46	0	-39.46	-0.0369466	-39.46	0	-39.46	-0.0190023	-39.46	0
-39.36	-0.0851643	-39.36	0	-39.36	-0.0458576	-39.36	0	-39.36	-0.0525715	-39.36	0	-39.36	1.99381e-3	-39.36	0	-39.36	-0.0369465	-39.36	0	-39.36	-0.0248617	-39.36	0
-39.26	-0.0721436	-39.26	0	-39.26	-0.0465088	-39.26	0	-39.26	-0.0649414	-39.26	0	-39.26	5.24902e-3	-39.26	0	-39.26	-0.0336914	-39.26	0	-39.26	-0.0216064	-39.26	0
-39.16	-0.0721436	-39.16	0	-39.16	-0.0523682	-39.16	0	-39.16	-0.0649414	-39.16	0	-39.16	5.24902e-3	-39.16	0	-39.16	-0.0336914	-39.16	0	-39.16	-0.0216064	-39.16	0
-39.06	-0.0767008	-39.06	0	-39.06	-0.0569254	-39.06	0	-39.06	-0.0694986	-39.06	0	-39.06	-3.21454e-3	-39.06	0	-39.06	-0.0382486	-39.06	0	-39.06	-0.03007	-39.06	0
-38.96	-0.0740967	-38.96	0	-38.96	-0.0543213	-38.96	0	-38.96	-0.0668945	-38.96	0	-38.96	-6.46973e-3	-38.96	0	-38.96	-0.0395508	-38.96	0	-38.96	-0.0235596	-38.96	0
-38.86	-0.0760499	-38.86	0	-38.86	-0.0523683	-38.86	0	-38.86	-0.0688477	-38.86	0	-38.86	-4.51669e-3	-38.86	0	-38.86	-0.0395509	-38.86	0	-38.86	-0.0216065	-38.86	0
-38.76	-0.0819092	-38.76	0	-38.76	-0.0523682	-38.76	0	-38.76	-0.074707	-38.76	0	-38.76	-4.5166e-3	-38.76	0	-38.76	-0.0336914	-38.76	0	-38.76	-0.0216064	-38.76	0
-38.66	-0.0819092	-38.66	0	-38.66	-0.0523682	-38.66	0	-38.66	-0.074707	-38.66	0	-38.66	-4.5166e-3	-38.66	0	-38.66	-0.0336914	-38.66	0	-38.66	-0.0216064	-38.66	0
-38.56	-0.0806071	-38.56	0	-38.56	-0.0608317	-38.56	0	-38.56	-0.0734049	-38.56	0	-38.56	-3.21452e-3	-38.56	0	-38.56	-0.0245768	-38.56	0	-38.56	-0.0203044	-38.56	0
-38.46	-0.0799561	-38.46	0	-38.46	-0.0601807	-38.46	0	-38.46	-0.0727539	-38.46	0	-38.46	-2.56348e-3	-38.46	0	-38.46	-0.0415039	-38.46	0	-38.46	-0.0235596	-38.46	0
-38.36	-0.0786539	-38.36	0	-38.36	-0.0491129	-38.36	0	-38.36	-0.0714518	-38.36	0	-38.36	-0.0129801	-38.36	0	-38.36	-0.028483	-38.36	0	-38.36	-0.0281168	-38.36	0
-38.26	-0.078654	-38.26	0	-38.26	-0.0588786	-38.26	0	-38.26	-0.0714518	-38.26	0	-38.26	-1.2614e-3	-38.26	0	-38.26	-0.0284831	-38.26	0	-38.26	-0.0378825	-38.26	0
-38.16	-0.0773519	-38.16	0	-38.16	-0.0575765	-38.16	0	-38.16	-0.0701497	-38.16	0	-38.16	4.06802e-5	-38.16	0	-38.16	-0.0310872	-38.16	0	-38.16	-0.0268148	-38.16	0
-38.06	-0.0753987	-38.06	0	-38.06	-0.0556233	-38.06	0	-38.06	-0.0681966	-38.06	0	-38.06	1.99373e-3	-38.06	0	-38.06	-0.0349935	-38.06	0	-38.06	-0.0248617	-38.06	0
